ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price
17486,Shopping,1920,26.15050395,91.73353109,809,car,low,3,0,29-10-2016,15:59:00,,909.6624999999997
17487,Shopping,1920,26.15050395,91.73353109,740,car,low,2,0,29-10-2016,16:26:00,,910.505208333333
17488,Shopping,1920,26.15050395,91.73353109,275,cycle,low,2,1,30-10-2016,07:59:00,,911.2760416666664
17489,Shopping,1920,26.15050395,91.73353109,275,car,low,2,1,30-10-2016,07:59:00,,911.5624999999998
17490,Shopping,1920,26.15050395,91.73353109,275,car,low,2,1,30-10-2016,07:59:00,,911.8489583333331
17491,Shopping,1920,26.15050395,91.73353109,275,car,low,2,1,30-10-2016,08:25:00,,912.1354166666665
17492,Shopping,1920,26.15050395,91.73353109,284,car,low,3,1,30-10-2016,08:59:00,,912.4218749999999
17493,Shopping,1920,26.15050395,91.73353109,314,truck,low,3,1,30-10-2016,09:25:00,,912.7177083333332
17494,Shopping,1920,26.15050395,91.73353109,352,car,low,3,1,30-10-2016,09:59:00,,913.0447916666666
17495,Shopping,1920,26.15050395,91.73353109,380,car,low,5,1,30-10-2016,10:25:00,,913.4114583333333
17496,Shopping,1920,26.15050395,91.73353109,379,car,average,5,1,30-10-2016,10:59:00,,913.8072916666666
17497,Shopping,1920,26.15050395,91.73353109,427,car,average,8,1,30-10-2016,11:25:00,,914.2020833333333
17498,Shopping,1920,26.15050395,91.73353109,453,car,average,7,1,30-10-2016,11:59:00,,914.646875
17499,Shopping,1920,26.15050395,91.73353109,484,bike,high,12,1,30-10-2016,12:26:00,,915.11875
17500,Shopping,1920,26.15050395,91.73353109,526,car,high,11,1,30-10-2016,13:06:00,,915.6229166666667
17501,Shopping,1920,26.15050395,91.73353109,525,car,high,11,1,30-10-2016,13:25:00,,916.1708333333333
17502,Shopping,1920,26.15050395,91.73353109,524,bike,average,8,1,30-10-2016,13:59:00,,916.7177083333333
17503,Shopping,1920,26.15050395,91.73353109,499,car,average,6,1,30-10-2016,14:32:00,,917.2635416666667
17504,Shopping,1920,26.15050395,91.73353109,480,car,average,4,1,30-10-2016,15:00:00,,917.7833333333334
17505,Shopping,1920,26.15050395,91.73353109,453,car,low,4,1,30-10-2016,15:32:00,,918.2833333333334
17506,Shopping,1920,26.15050395,91.73353109,569,cycle,low,2,0,31-10-2016,08:00:00,,918.7552083333334
17507,Shopping,1920,26.15050395,91.73353109,719,bike,low,2,0,31-10-2016,08:26:00,,919.3479166666667
17508,Shopping,1920,26.15050395,91.73353109,932,car,low,3,0,31-10-2016,09:00:00,,920.0968750000001
17509,Shopping,1920,26.15050395,91.73353109,1084,bike,low,3,0,31-10-2016,09:26:00,,921.0677083333334
17510,Shopping,1920,26.15050395,91.73353109,1225,car,low,4,0,31-10-2016,10:00:00,,922.1968750000001
17511,Shopping,1920,26.15050395,91.73353109,1265,car,low,4,0,31-10-2016,10:26:00,,923.4729166666667
17512,Shopping,1920,26.15050395,91.73353109,1305,car,average,6,0,31-10-2016,11:00:00,,924.7906250000001
17513,Shopping,1920,26.15050395,91.73353109,1311,truck,average,6,0,31-10-2016,11:26:00,,926.1500000000001
17514,Shopping,1920,26.15050395,91.73353109,1319,car,high,9,0,31-10-2016,12:00:00,,927.5156250000001
17515,Shopping,1920,26.15050395,91.73353109,1326,bike,average,7,0,31-10-2016,12:26:00,,928.8895833333335
17516,Shopping,1920,26.15050395,91.73353109,1334,car,high,9,0,31-10-2016,13:00:00,,930.2708333333335
17517,Shopping,1920,26.15050395,91.73353109,1334,cycle,high,9,0,31-10-2016,13:26:00,,931.6604166666668
17518,Shopping,1920,26.15050395,91.73353109,1335,car,average,6,0,31-10-2016,13:59:00,,933.0500000000002
17519,Shopping,1920,26.15050395,91.73353109,1304,bike,average,5,0,31-10-2016,14:26:00,,934.4406250000002
17520,Shopping,1920,26.15050395,91.73353109,1263,car,average,4,0,31-10-2016,15:00:00,,935.7989583333335
17521,Shopping,1920,26.15050395,91.73353109,1225,car,low,3,0,31-10-2016,15:27:00,,937.1145833333335
17522,Shopping,1920,26.15050395,91.73353109,1149,truck,low,2,0,31-10-2016,16:00:00,,938.3906250000001
17523,Shopping,1920,26.15050395,91.73353109,1011,car,low,3,0,31-10-2016,16:26:00,,939.5875000000001
17740,Shopping,1920,26.15050395,91.73353109,292,bike,low,3,1,13-11-2016,08:00:00,,940.6406250000001
17741,Shopping,1920,26.15050395,91.73353109,291,bike,low,3,1,13-11-2016,08:27:00,,940.9447916666668
17742,Shopping,1920,26.15050395,91.73353109,298,bike,low,3,1,13-11-2016,09:00:00,,941.2479166666668
17743,Shopping,1920,26.15050395,91.73353109,333,bike,average,4,1,13-11-2016,09:34:00,,941.5583333333335
17744,Shopping,1920,26.15050395,91.73353109,354,bike,low,5,1,13-11-2016,10:00:00,,941.9052083333335
17745,Shopping,1920,26.15050395,91.73353109,381,car,high,8,1,13-11-2016,10:33:00,,942.2739583333334
17746,Shopping,1920,26.15050395,91.73353109,406,car,average,8,1,13-11-2016,11:00:00,,942.6708333333335
17747,Shopping,1920,26.15050395,91.73353109,477,truck,average,7,1,13-11-2016,11:27:00,,943.0937500000001
17748,Shopping,1920,26.15050395,91.73353109,532,cycle,high,12,1,13-11-2016,12:00:00,,943.5906250000002
17749,Shopping,1920,26.15050395,91.73353109,586,car,high,12,1,13-11-2016,12:27:00,,944.1447916666668
17750,Shopping,1920,26.15050395,91.73353109,625,bike,high,11,1,13-11-2016,13:07:00,,944.7552083333335
17751,Shopping,1920,26.15050395,91.73353109,634,car,high,11,1,13-11-2016,13:33:00,,945.4062500000001
17752,Shopping,1920,26.15050395,91.73353109,652,car,average,7,1,13-11-2016,14:00:00,,946.0666666666668
17753,Shopping,1920,26.15050395,91.73353109,636,car,average,6,1,13-11-2016,14:27:00,,946.7458333333335
17754,Shopping,1920,26.15050395,91.73353109,602,car,average,4,1,13-11-2016,15:00:00,,947.4083333333335
17755,Shopping,1920,26.15050395,91.73353109,580,truck,low,3,1,13-11-2016,15:27:00,,948.0354166666668
17756,Shopping,1920,26.15050395,91.73353109,516,bike,low,3,1,13-11-2016,16:00:00,,948.6395833333335
17757,Shopping,1920,26.15050395,91.73353109,465,car,low,3,1,13-11-2016,16:27:00,,949.1770833333335
17758,Shopping,1920,26.15050395,91.73353109,548,car,low,2,0,14-11-2016,08:00:00,,949.6614583333335
17759,Shopping,1920,26.15050395,91.73353109,748,truck,low,2,0,14-11-2016,08:33:00,,950.2322916666668
17760,Shopping,1920,26.15050395,91.73353109,925,car,low,3,0,14-11-2016,09:00:00,,951.0114583333335
17761,Shopping,1920,26.15050395,91.73353109,1123,car,average,4,0,14-11-2016,09:27:00,,951.9750000000001
17762,Shopping,1920,26.15050395,91.73353109,1268,bike,low,4,0,14-11-2016,10:00:00,,953.1447916666668
17763,Shopping,1920,26.15050395,91.73353109,1329,car,low,4,0,14-11-2016,10:27:00,,954.4656250000002
17764,Shopping,1920,26.15050395,91.73353109,1375,bike,average,6,0,14-11-2016,11:00:00,,955.8500000000001
17765,Shopping,1920,26.15050395,91.73353109,1401,car,average,6,0,14-11-2016,11:27:00,,957.2822916666668
17766,Shopping,1920,26.15050395,91.73353109,1435,cycle,high,10,0,14-11-2016,12:00:00,,958.7416666666668
17767,Shopping,1920,26.15050395,91.73353109,1437,car,average,7,0,14-11-2016,12:27:00,,960.2364583333334
17768,Shopping,1920,26.15050395,91.73353109,1459,bike,high,8,0,14-11-2016,13:00:00,,961.7333333333335
17769,Shopping,1920,26.15050395,91.73353109,1460,truck,high,9,0,14-11-2016,13:27:00,,963.2531250000002
17770,Shopping,1920,26.15050395,91.73353109,1447,bike,average,5,0,14-11-2016,14:00:00,,964.7739583333336
17771,Shopping,1920,26.15050395,91.73353109,1437,car,average,5,0,14-11-2016,14:33:00,,966.2812500000002
17772,Shopping,1920,26.15050395,91.73353109,1401,car,average,3,0,14-11-2016,15:00:00,,967.7781250000003
17773,Shopping,1920,26.15050395,91.73353109,1341,bike,low,3,0,14-11-2016,15:27:00,,969.2375000000003
17774,Shopping,1920,26.15050395,91.73353109,1250,car,low,2,0,14-11-2016,16:00:00,,970.6343750000003
17775,Shopping,1920,26.15050395,91.73353109,1104,cycle,average,3,0,14-11-2016,16:27:00,,971.9364583333337
17776,Shopping,1920,26.15050395,91.73353109,573,car,low,2,0,15-11-2016,07:57:00,,973.0864583333337
17777,Shopping,1920,26.15050395,91.73353109,780,bike,low,2,0,15-11-2016,08:30:00,,973.6833333333336
17778,Shopping,1920,26.15050395,91.73353109,969,car,low,2,0,15-11-2016,08:57:00,,974.4958333333336
17779,Shopping,1920,26.15050395,91.73353109,1184,bike,average,3,0,15-11-2016,09:30:00,,975.5052083333336
17780,Shopping,1920,26.15050395,91.73353109,1366,truck,low,3,0,15-11-2016,09:57:00,,976.738541666667
17781,Shopping,1920,26.15050395,91.73353109,1465,car,average,5,0,15-11-2016,10:30:00,,978.1614583333336
17782,Shopping,1920,26.15050395,91.73353109,1517,cycle,average,6,0,15-11-2016,11:03:00,,979.6875000000002
17783,Shopping,1920,26.15050395,91.73353109,1532,bike,average,7,0,15-11-2016,11:30:00,,981.2677083333335
17784,Shopping,1920,26.15050395,91.73353109,1552,car,average,6,0,15-11-2016,11:57:00,,982.8635416666668
17785,Shopping,1920,26.15050395,91.73353109,1544,bike,high,10,0,15-11-2016,12:30:00,,984.4802083333335
17786,Shopping,1920,26.15050395,91.73353109,1536,car,high,10,0,15-11-2016,12:57:00,,986.0885416666669
17787,Shopping,1920,26.15050395,91.73353109,1523,bike,high,9,0,15-11-2016,13:30:00,,987.6885416666669
17788,Shopping,1920,26.15050395,91.73353109,1522,cycle,average,5,0,15-11-2016,14:03:00,,989.2750000000002
17789,Shopping,1920,26.15050395,91.73353109,1503,bike,average,4,0,15-11-2016,14:30:00,,990.8604166666669
17790,Shopping,1920,26.15050395,91.73353109,1459,car,low,3,0,15-11-2016,15:03:00,,992.4260416666668
17791,Shopping,1920,26.15050395,91.73353109,1379,bike,low,3,0,15-11-2016,15:30:00,,993.9458333333336
17792,Shopping,1920,26.15050395,91.73353109,1305,bike,low,3,0,15-11-2016,15:57:00,,995.3822916666669
17793,Shopping,1920,26.15050395,91.73353109,1105,car,low,2,0,15-11-2016,16:30:00,,996.7416666666669
17794,Shopping,1920,26.15050395,91.73353109,624,car,average,3,0,16-11-2016,08:00:00,,997.8927083333335
17795,Shopping,1920,26.15050395,91.73353109,779,cycle,low,2,0,16-11-2016,08:27:00,,998.5427083333335
17796,Shopping,1920,26.15050395,91.73353109,989,bike,low,3,0,16-11-2016,09:00:00,,999.3541666666669
17797,Shopping,1920,26.15050395,91.73353109,1170,car,low,3,0,16-11-2016,09:27:00,,1000.3843750000002
17798,Shopping,1920,26.15050395,91.73353109,1373,cycle,low,4,0,16-11-2016,10:00:00,,1001.6031250000002
17799,Shopping,1920,26.15050395,91.73353109,1479,car,average,5,0,16-11-2016,10:33:00,,1003.0333333333335
17800,Shopping,1920,26.15050395,91.73353109,1525,car,average,7,0,16-11-2016,11:00:00,,1004.5739583333335
17801,Shopping,1920,26.15050395,91.73353109,1537,car,high,9,0,16-11-2016,11:27:00,,1006.1625000000001
17802,Shopping,1920,26.15050395,91.73353109,1553,cycle,high,10,0,16-11-2016,12:00:00,,1007.7635416666668
17803,Shopping,1920,26.15050395,91.73353109,1561,truck,high,10,0,16-11-2016,12:27:00,,1009.3812500000001
17804,Shopping,1920,26.15050395,91.73353109,1552,bike,high,9,0,16-11-2016,13:00:00,,1011.0072916666668
17805,Shopping,1920,26.15050395,91.73353109,1550,car,high,9,0,16-11-2016,13:27:00,,1012.6239583333335
17806,Shopping,1920,26.15050395,91.73353109,1512,car,average,5,0,16-11-2016,14:00:00,,1014.2385416666668
17807,Shopping,1920,26.15050395,91.73353109,1479,bike,high,7,0,16-11-2016,14:27:00,,1015.8135416666669
17808,Shopping,1920,26.15050395,91.73353109,1413,bike,average,4,0,16-11-2016,15:00:00,,1017.3541666666669
17809,Shopping,1920,26.15050395,91.73353109,1333,bike,low,3,0,16-11-2016,15:33:00,,1018.8260416666668
17810,Shopping,1920,26.15050395,91.73353109,1254,truck,low,3,0,16-11-2016,16:00:00,,1020.2145833333335
17811,Shopping,1920,26.15050395,91.73353109,1031,bike,low,3,0,16-11-2016,16:33:00,,1021.5208333333335
17812,Shopping,1920,26.15050395,91.73353109,640,car,average,3,0,17-11-2016,08:04:00,,1022.5947916666668
17813,Shopping,1920,26.15050395,91.73353109,787,car,low,2,0,17-11-2016,08:31:00,,1023.2614583333334
17814,Shopping,1920,26.15050395,91.73353109,987,bike,low,3,0,17-11-2016,09:03:00,,1024.08125
17815,Shopping,1920,26.15050395,91.73353109,1160,car,low,3,0,17-11-2016,09:31:00,,1025.109375
17816,Shopping,1920,26.15050395,91.73353109,1295,car,low,3,0,17-11-2016,09:57:00,,1026.3177083333333
17817,Shopping,1920,26.15050395,91.73353109,1386,truck,average,5,0,17-11-2016,10:31:00,,1027.6666666666665
17818,Shopping,1920,26.15050395,91.73353109,1442,car,average,6,0,17-11-2016,11:04:00,,1029.1104166666664
17819,Shopping,1920,26.15050395,91.73353109,1471,cycle,average,6,0,17-11-2016,11:31:00,,1030.6124999999997
17820,Shopping,1920,26.15050395,91.73353109,1495,bike,high,10,0,17-11-2016,12:04:00,,1032.1447916666664
17821,Shopping,1920,26.15050395,91.73353109,1509,car,high,9,0,17-11-2016,12:31:00,,1033.7020833333331
17822,Shopping,1920,26.15050395,91.73353109,1508,car,high,8,0,17-11-2016,13:04:00,,1035.2739583333332
17823,Shopping,1920,26.15050395,91.73353109,1504,cycle,high,9,0,17-11-2016,13:31:00,,1036.8447916666667
17824,Shopping,1920,26.15050395,91.73353109,1481,car,average,5,0,17-11-2016,14:04:00,,1038.4114583333333
17825,Shopping,1920,26.15050395,91.73353109,1462,car,high,7,0,17-11-2016,14:30:00,,1039.9541666666667
17826,Shopping,1920,26.15050395,91.73353109,1404,car,average,5,0,17-11-2016,14:58:00,,1041.4770833333332
17827,Shopping,1920,26.15050395,91.73353109,1331,car,low,3,0,17-11-2016,15:30:00,,1042.9395833333333
17828,Shopping,1920,26.15050395,91.73353109,1249,truck,low,3,0,17-11-2016,15:58:00,,1044.3260416666667
17829,Shopping,1920,26.15050395,91.73353109,1073,car,low,2,0,17-11-2016,16:31:00,,1045.6270833333333
17830,Shopping,1920,26.15050395,91.73353109,592,cycle,low,2,0,18-11-2016,08:01:00,,1046.7447916666667
17831,Shopping,1920,26.15050395,91.73353109,592,truck,low,2,0,18-11-2016,08:01:00,,1047.3614583333333
17832,Shopping,1920,26.15050395,91.73353109,727,bike,low,2,0,18-11-2016,08:27:00,,1047.9781249999999
17833,Shopping,1920,26.15050395,91.73353109,1071,car,low,2,0,18-11-2016,09:27:00,,1048.7354166666664
17834,Shopping,1920,26.15050395,91.73353109,1228,car,low,4,0,18-11-2016,10:01:00,,1049.8510416666663
17835,Shopping,1920,26.15050395,91.73353109,1303,cycle,low,4,0,18-11-2016,10:27:00,,1051.130208333333
17836,Shopping,1920,26.15050395,91.73353109,1341,car,high,9,0,18-11-2016,11:01:00,,1052.4874999999997
17837,Shopping,1920,26.15050395,91.73353109,1368,car,high,9,0,18-11-2016,11:34:00,,1053.8843749999996
17838,Shopping,1920,26.15050395,91.73353109,1377,car,high,10,0,18-11-2016,12:01:00,,1055.3093749999996
17839,Shopping,1920,26.15050395,91.73353109,1375,car,high,10,0,18-11-2016,12:27:00,,1056.7437499999996
17840,Shopping,1920,26.15050395,91.73353109,1353,bike,high,9,0,18-11-2016,13:01:00,,1058.1760416666664
17841,Shopping,1920,26.15050395,91.73353109,1374,car,high,9,0,18-11-2016,13:34:00,,1059.5854166666663
17842,Shopping,1920,26.15050395,91.73353109,1385,car,average,5,0,18-11-2016,14:01:00,,1061.0166666666664
17843,Shopping,1920,26.15050395,91.73353109,1362,car,high,7,0,18-11-2016,14:28:00,,1062.4593749999997
17844,Shopping,1920,26.15050395,91.73353109,1303,cycle,low,2,0,18-11-2016,15:01:00,,1063.8781249999997
17845,Shopping,1920,26.15050395,91.73353109,1253,car,low,3,0,18-11-2016,15:28:00,,1065.2354166666664
17846,Shopping,1920,26.15050395,91.73353109,1159,car,average,3,0,18-11-2016,16:01:00,,1066.5406249999999
17847,Shopping,1920,26.15050395,91.73353109,1050,cycle,average,3,0,18-11-2016,16:28:00,,1067.7479166666665
17848,Shopping,1920,26.15050395,91.73353109,310,car,low,2,0,19-11-2016,07:57:00,,1068.8416666666665
17849,Shopping,1920,26.15050395,91.73353109,349,car,low,1,0,19-11-2016,08:31:00,,1069.1645833333332
17850,Shopping,1920,26.15050395,91.73353109,435,cycle,low,2,0,19-11-2016,08:57:00,,1069.5281249999998
17851,Shopping,1920,26.15050395,91.73353109,537,car,low,2,0,19-11-2016,09:31:00,,1069.9812499999998
17852,Shopping,1920,26.15050395,91.73353109,630,cycle,low,3,0,19-11-2016,10:04:00,,1070.5406249999999
17853,Shopping,1920,26.15050395,91.73353109,717,cycle,average,4,0,19-11-2016,10:31:00,,1071.1968749999999
17854,Shopping,1920,26.15050395,91.73353109,782,bike,average,5,0,19-11-2016,10:58:00,,1071.94375
17855,Shopping,1920,26.15050395,91.73353109,844,car,average,6,0,19-11-2016,11:31:00,,1072.7583333333332
17856,Shopping,1920,26.15050395,91.73353109,924,cycle,high,8,0,19-11-2016,12:04:00,,1073.6374999999998
17857,Shopping,1920,26.15050395,91.73353109,1014,car,high,9,0,19-11-2016,12:31:00,,1074.6
17858,Shopping,1920,26.15050395,91.73353109,1107,cycle,average,6,0,19-11-2016,13:04:00,,1075.65625
17859,Shopping,1920,26.15050395,91.73353109,1141,truck,high,9,0,19-11-2016,13:31:00,,1076.809375
17860,Shopping,1920,26.15050395,91.73353109,1193,bike,average,5,0,19-11-2016,14:04:00,,1077.9979166666667
17861,Shopping,1920,26.15050395,91.73353109,1205,bike,average,5,0,19-11-2016,14:31:00,,1079.2406250000001
17862,Shopping,1920,26.15050395,91.73353109,1204,car,low,3,0,19-11-2016,15:04:00,,1080.4958333333334
17863,Shopping,1920,26.15050395,91.73353109,1195,bike,low,3,0,19-11-2016,15:31:00,,1081.75
17864,Shopping,1920,26.15050395,91.73353109,1134,car,low,2,0,19-11-2016,16:04:00,,1082.9947916666667
17865,Shopping,1920,26.15050395,91.73353109,1034,car,low,2,0,19-11-2016,16:31:00,,1084.1760416666668
17866,Shopping,1920,26.15050395,91.73353109,273,car,low,2,1,20-11-2016,08:01:00,,1085.2531250000002
17867,Shopping,1920,26.15050395,91.73353109,284,car,average,3,1,20-11-2016,08:27:00,,1085.5375000000001
17868,Shopping,1920,26.15050395,91.73353109,300,car,low,3,1,20-11-2016,09:01:00,,1085.8333333333335
17869,Shopping,1920,26.15050395,91.73353109,324,car,low,3,1,20-11-2016,09:27:00,,1086.1458333333335
17870,Shopping,1920,26.15050395,91.73353109,358,car,low,4,1,20-11-2016,10:01:00,,1086.4833333333336
17871,Shopping,1920,26.15050395,91.73353109,381,car,low,5,1,20-11-2016,10:27:00,,1086.8562500000003
17872,Shopping,1920,26.15050395,91.73353109,420,car,average,8,1,20-11-2016,11:01:00,,1087.2531250000002
17873,Shopping,1920,26.15050395,91.73353109,480,bike,average,8,1,20-11-2016,11:27:00,,1087.6906250000002
17874,Shopping,1920,26.15050395,91.73353109,541,car,high,11,1,20-11-2016,12:01:00,,1088.1906250000002
17875,Shopping,1920,26.15050395,91.73353109,604,cycle,high,12,1,20-11-2016,12:34:00,,1088.7541666666668
17876,Shopping,1920,26.15050395,91.73353109,662,car,high,11,1,20-11-2016,13:07:00,,1089.3833333333334
17877,Shopping,1920,26.15050395,91.73353109,673,car,high,11,1,20-11-2016,13:27:00,,1090.0729166666667
17878,Shopping,1920,26.15050395,91.73353109,717,car,average,6,1,20-11-2016,14:01:00,,1090.7739583333334
17879,Shopping,1920,26.15050395,91.73353109,774,cycle,average,6,1,20-11-2016,14:27:00,,1091.5208333333335
17880,Shopping,1920,26.15050395,91.73353109,758,car,low,4,1,20-11-2016,15:01:00,,1092.3270833333336
17881,Shopping,1920,26.15050395,91.73353109,717,car,low,4,1,20-11-2016,15:27:00,,1093.116666666667
17882,Shopping,1920,26.15050395,91.73353109,654,bike,low,3,1,20-11-2016,16:01:00,,1093.863541666667
17883,Shopping,1920,26.15050395,91.73353109,561,car,low,3,1,20-11-2016,16:31:00,,1094.5447916666672
17884,Shopping,1920,26.15050395,91.73353109,604,bike,low,2,0,21-11-2016,08:04:00,,1095.129166666667
17885,Shopping,1920,26.15050395,91.73353109,736,car,low,2,0,21-11-2016,08:31:00,,1095.7583333333337
17886,Shopping,1920,26.15050395,91.73353109,948,car,low,3,0,21-11-2016,09:04:00,,1096.5250000000003
17887,Shopping,1920,26.15050395,91.73353109,1121,car,low,3,0,21-11-2016,09:31:00,,1097.5125000000003
17888,Shopping,1920,26.15050395,91.73353109,1298,bike,low,3,0,21-11-2016,10:04:00,,1098.6802083333337
17889,Shopping,1920,26.15050395,91.73353109,1397,car,average,5,0,21-11-2016,10:31:00,,1100.032291666667
17890,Shopping,1920,26.15050395,91.73353109,1445,cycle,average,6,0,21-11-2016,11:04:00,,1101.4875000000004
17891,Shopping,1920,26.15050395,91.73353109,1459,truck,average,6,0,21-11-2016,11:30:00,,1102.9927083333337
17892,Shopping,1920,26.15050395,91.73353109,1478,truck,average,6,0,21-11-2016,11:57:00,,1104.5125000000003
17893,Shopping,1920,26.15050395,91.73353109,1493,truck,high,10,0,21-11-2016,12:31:00,,1106.0520833333337
17894,Shopping,1920,26.15050395,91.73353109,1472,car,high,9,0,21-11-2016,12:57:00,,1107.6072916666672
17895,Shopping,1920,26.15050395,91.73353109,1465,car,high,9,0,21-11-2016,13:31:00,,1109.1406250000005
17896,Shopping,1920,26.15050395,91.73353109,1451,car,average,5,0,21-11-2016,14:04:00,,1110.6666666666672
17897,Shopping,1920,26.15050395,91.73353109,1426,truck,average,5,0,21-11-2016,14:31:00,,1112.1781250000006
17898,Shopping,1920,26.15050395,91.73353109,1377,car,average,5,0,21-11-2016,14:57:00,,1113.6635416666672
17899,Shopping,1920,26.15050395,91.73353109,1312,cycle,low,3,0,21-11-2016,15:31:00,,1115.0979166666673
17900,Shopping,1920,26.15050395,91.73353109,1222,bike,average,3,0,21-11-2016,15:57:00,,1116.4645833333338
17901,Shopping,1920,26.15050395,91.73353109,1024,car,low,2,0,21-11-2016,16:31:00,,1117.7375000000004
17902,Shopping,1920,26.15050395,91.73353109,557,car,low,2,0,22-11-2016,07:57:00,,1118.804166666667
17903,Shopping,1920,26.15050395,91.73353109,762,car,low,2,0,22-11-2016,08:31:00,,1119.3843750000003
17904,Shopping,1920,26.15050395,91.73353109,971,truck,low,3,0,22-11-2016,09:04:00,,1120.1781250000004
17905,Shopping,1920,26.15050395,91.73353109,1161,car,low,3,0,22-11-2016,09:31:00,,1121.1895833333338
17906,Shopping,1920,26.15050395,91.73353109,1347,car,low,4,0,22-11-2016,10:04:00,,1122.3989583333337
17907,Shopping,1920,26.15050395,91.73353109,1426,cycle,average,5,0,22-11-2016,10:31:00,,1123.8020833333337
17908,Shopping,1920,26.15050395,91.73353109,1484,truck,high,9,0,22-11-2016,11:04:00,,1125.2875000000004
17909,Shopping,1920,26.15050395,91.73353109,1497,car,high,9,0,22-11-2016,11:31:00,,1126.8333333333337
17910,Shopping,1920,26.15050395,91.73353109,1502,car,high,9,0,22-11-2016,12:04:00,,1128.3927083333338
17911,Shopping,1920,26.15050395,91.73353109,1515,car,high,9,0,22-11-2016,12:31:00,,1129.957291666667
17912,Shopping,1920,26.15050395,91.73353109,1517,bike,high,10,0,22-11-2016,12:57:00,,1131.535416666667
17913,Shopping,1920,26.15050395,91.73353109,1497,car,high,9,0,22-11-2016,13:31:00,,1133.1156250000004
17914,Shopping,1920,26.15050395,91.73353109,1496,truck,average,6,0,22-11-2016,13:57:00,,1134.6750000000004
17915,Shopping,1920,26.15050395,91.73353109,1475,car,high,7,0,22-11-2016,14:31:00,,1136.2333333333338
17916,Shopping,1920,26.15050395,91.73353109,1441,car,average,5,0,22-11-2016,14:57:00,,1137.769791666667
17917,Shopping,1920,26.15050395,91.73353109,1359,bike,low,3,0,22-11-2016,15:31:00,,1139.2708333333337
17918,Shopping,1920,26.15050395,91.73353109,1293,car,low,3,0,22-11-2016,15:57:00,,1140.6864583333338
17919,Shopping,1920,26.15050395,91.73353109,1112,car,low,3,0,22-11-2016,16:30:00,,1142.0333333333338
17920,Shopping,1920,26.15050395,91.73353109,652,car,average,2,0,23-11-2016,08:04:00,,1143.191666666667
17921,Shopping,1920,26.15050395,91.73353109,782,car,low,2,0,23-11-2016,08:30:00,,1143.8708333333336
17922,Shopping,1920,26.15050395,91.73353109,976,car,low,3,0,23-11-2016,08:57:00,,1144.685416666667
17923,Shopping,1920,26.15050395,91.73353109,1183,car,average,3,0,23-11-2016,09:31:00,,1145.7020833333336
17924,Shopping,1920,26.15050395,91.73353109,1403,car,low,3,0,23-11-2016,10:04:00,,1146.9343750000003
17925,Shopping,1920,26.15050395,91.73353109,1482,bike,high,7,0,23-11-2016,10:31:00,,1148.3958333333337
17926,Shopping,1920,26.15050395,91.73353109,1518,car,average,6,0,23-11-2016,11:04:00,,1149.9395833333338
17927,Shopping,1920,26.15050395,91.73353109,1516,car,average,6,0,23-11-2016,11:31:00,,1151.5208333333337
17928,Shopping,1920,26.15050395,91.73353109,1536,car,average,7,0,23-11-2016,11:57:00,,1153.1000000000004
17929,Shopping,1920,26.15050395,91.73353109,1542,bike,high,10,0,23-11-2016,12:31:00,,1154.7000000000003
17930,Shopping,1920,26.15050395,91.73353109,1557,bike,high,8,0,23-11-2016,13:04:00,,1156.3062500000003
17931,Shopping,1920,26.15050395,91.73353109,1538,car,high,9,0,23-11-2016,13:31:00,,1157.9281250000004
17932,Shopping,1920,26.15050395,91.73353109,1521,car,average,7,0,23-11-2016,13:57:00,,1159.5302083333338
17933,Shopping,1920,26.15050395,91.73353109,1488,car,average,5,0,23-11-2016,14:30:00,,1161.1145833333337
17934,Shopping,1920,26.15050395,91.73353109,1433,cycle,low,3,0,23-11-2016,15:04:00,,1162.6645833333337
17935,Shopping,1920,26.15050395,91.73353109,1380,car,average,3,0,23-11-2016,15:31:00,,1164.157291666667
17936,Shopping,1920,26.15050395,91.73353109,1250,car,low,3,0,23-11-2016,16:04:00,,1165.594791666667
17937,Shopping,1920,26.15050395,91.73353109,1083,cycle,low,2,0,23-11-2016,16:30:00,,1166.8968750000004
17938,Shopping,1920,26.15050395,91.73353109,591,cycle,low,2,0,24-11-2016,08:00:00,,1168.0250000000003
17939,Shopping,1920,26.15050395,91.73353109,756,bike,average,3,0,24-11-2016,08:27:00,,1168.6406250000002
17940,Shopping,1920,26.15050395,91.73353109,973,car,low,3,0,24-11-2016,09:00:00,,1169.4281250000001
17941,Shopping,1920,26.15050395,91.73353109,1199,car,low,3,0,24-11-2016,09:34:00,,1170.4416666666668
17942,Shopping,1920,26.15050395,91.73353109,1324,car,low,4,0,24-11-2016,10:01:00,,1171.6906250000002
17943,Shopping,1920,26.15050395,91.73353109,1397,car,low,4,0,24-11-2016,10:27:00,,1173.0697916666668
17944,Shopping,1920,26.15050395,91.73353109,1457,car,average,7,0,24-11-2016,11:00:00,,1174.525
17945,Shopping,1920,26.15050395,91.73353109,1478,car,high,8,0,24-11-2016,11:27:00,,1176.0427083333334
17946,Shopping,1920,26.15050395,91.73353109,1506,car,high,10,0,24-11-2016,12:00:00,,1177.5822916666668
