ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price,occ_ratio,vehicle_weight,traffic,demand_raw,demand_norm
14024,Others-CCCPS202,2937,26.14749053,91.72799688,1042,cycle,low,3,0,25-11-2016,10:00:00,,10.800714145782155,0.3547837929860402,0.3,1,4.50956758597208,0.160142829156431
14025,Others-CCCPS202,2937,26.14749053,91.72799688,1107,bike,low,4,0,25-11-2016,10:27:00,,11.270021221742043,0.3769152196118488,0.5,1,6.253830439223698,0.2540042443484086
14026,Others-CCCPS202,2937,26.14749053,91.72799688,1185,car,average,6,0,25-11-2016,11:00:00,,11.956956182230288,0.4034729315628192,1.0,2,8.80694586312564,0.39139123644605733
14027,Others-CCCPS202,2937,26.14749053,91.72799688,1215,bike,average,6,0,25-11-2016,11:27:00,,11.82792399021219,0.4136874361593463,0.5,2,8.327374872318693,0.36558479804243815
14028,Others-CCCPS202,2937,26.14749053,91.72799688,1274,truck,high,10,0,25-11-2016,12:00:00,,13.453079181125231,0.4337759618658495,1.5,3,14.3675519237317,0.6906158362250463
14029,Others-CCCPS202,2937,26.14749053,91.72799688,1285,car,high,10,0,25-11-2016,12:34:00,,13.320565822407321,0.4375212802179094,1.0,3,13.87504256043582,0.6641131644814644
14030,Others-CCCPS202,2937,26.14749053,91.72799688,1280,car,high,9,0,25-11-2016,13:00:00,,12.916063412853966,0.4358188627851549,1.0,3,12.37163772557031,0.5832126825707933
14031,Others-CCCPS202,2937,26.14749053,91.72799688,1286,car,average,6,0,25-11-2016,13:27:00,,11.975461331529296,0.43786176370446034,1.0,2,8.87572352740892,0.39509226630585925
14032,Others-CCCPS202,2937,26.14749053,91.72799688,1289,cycle,average,5,0,25-11-2016,14:00:00,,11.38408439695094,0.438883214164113,0.3,2,6.677766428328225,0.2768168793901879
14033,Others-CCCPS202,2937,26.14749053,91.72799688,1273,car,average,4,0,25-11-2016,14:34:00,,11.165906854522614,0.4334354783792986,1.0,2,5.866870956758597,0.23318137090452282
14034,Others-CCCPS202,2937,26.14749053,91.72799688,1241,car,average,3,0,25-11-2016,15:00:00,,10.756457523869523,0.42254000680966974,1.0,2,4.34508001361934,0.15129150477390463
14035,Others-CCCPS202,2937,26.14749053,91.72799688,1195,car,low,3,0,25-11-2016,15:27:00,,11.017086978105578,0.40687776642832824,1.0,1,5.313755532856656,0.2034173956211154
14036,Others-CCCPS202,2937,26.14749053,91.72799688,1135,car,low,3,0,25-11-2016,16:00:00,,11.006093820106166,0.3864487572352741,1.0,1,5.272897514470548,0.2012187640212331
14037,Others-CCCPS202,2937,26.14749053,91.72799688,1071,car,low,2,0,25-11-2016,16:27:00,,10.590781471853388,0.36465781409601633,1.0,1,3.7293156281920328,0.11815629437067765
14038,Others-CCCPS202,2937,26.14749053,91.72799688,446,car,low,2,0,26-11-2016,08:01:00,,10.476269409359515,0.1518556350017024,1.0,1,3.303711270003405,0.0952538818719031
14039,Others-CCCPS202,2937,26.14749053,91.72799688,476,car,average,3,0,26-11-2016,08:28:00,,10.616294759377023,0.1620701395982295,1.0,2,3.8241402791964587,0.12325895187540457
14040,Others-CCCPS202,2937,26.14749053,91.72799688,555,car,low,2,0,26-11-2016,09:01:00,,10.496240313058447,0.18896833503575078,1.0,1,3.3779366700715014,0.09924806261168938
14041,Others-CCCPS202,2937,26.14749053,91.72799688,625,car,low,2,0,26-11-2016,09:35:00,,10.50906566405776,0.21280217909431393,1.0,1,3.425604358188628,0.10181313281155213
14042,Others-CCCPS202,2937,26.14749053,91.72799688,714,cycle,low,4,0,26-11-2016,10:01:00,,11.144204528438774,0.24310520939734423,0.3,1,5.786210418794688,0.22884090568775506
14043,Others-CCCPS202,2937,26.14749053,91.72799688,814,car,average,4,0,26-11-2016,10:35:00,,11.081809195827114,0.27715355805243447,1.0,2,5.554307116104869,0.21636183916542284
14044,Others-CCCPS202,2937,26.14749053,91.72799688,875,car,average,6,0,26-11-2016,11:01:00,,11.900158199233326,0.2979230507320395,1.0,2,8.59584610146408,0.38003163984666516
14045,Others-CCCPS202,2937,26.14749053,91.72799688,902,car,average,6,0,26-11-2016,11:28:00,,11.905105120333062,0.30711610486891383,1.0,2,8.614232209737828,0.3810210240666122
14046,Others-CCCPS202,2937,26.14749053,91.72799688,955,bike,high,9,0,26-11-2016,12:01:00,,12.72198836933935,0.3251617296561117,0.5,3,11.650323459312224,0.5443976738678702
14047,Others-CCCPS202,2937,26.14749053,91.72799688,1022,car,high,9,0,26-11-2016,12:28:00,,12.868792833456496,0.34797412325502214,1.0,3,12.195948246510044,0.5737585666912991
14048,Others-CCCPS202,2937,26.14749053,91.72799688,1044,bike,high,8,0,26-11-2016,13:01:00,,12.334708573985074,0.355464759959142,0.5,3,10.210929519918285,0.46694171479701474
14049,Others-CCCPS202,2937,26.14749053,91.72799688,1081,bike,high,8,0,26-11-2016,13:28:00,,12.341487688084712,0.36806264896152535,0.5,3,10.236125297923051,0.4682975376169422
14050,Others-CCCPS202,2937,26.14749053,91.72799688,1107,car,average,5,0,26-11-2016,14:01:00,,11.539078763777646,0.3769152196118488,1.0,2,7.253830439223698,0.3078157527555293
14051,Others-CCCPS202,2937,26.14749053,91.72799688,1115,car,average,4,0,26-11-2016,14:41:00,,11.136958205124163,0.37963908750425607,1.0,2,5.759278175008512,0.2273916410248326
14052,Others-CCCPS202,2937,26.14749053,91.72799688,1122,car,low,3,0,26-11-2016,15:01:00,,11.003711969206293,0.38202247191011235,1.0,1,5.264044943820225,0.20074239384125858
14053,Others-CCCPS202,2937,26.14749053,91.72799688,1147,car,low,3,0,26-11-2016,15:28:00,,11.008292451706048,0.3905345590738849,1.0,1,5.281069118147769,0.20165849034120953
14054,Others-CCCPS202,2937,26.14749053,91.72799688,1163,cycle,low,2,0,26-11-2016,16:01:00,,10.419297368027564,0.39598229485869935,0.3,1,3.0919645897173984,0.08385947360551278
14055,Others-CCCPS202,2937,26.14749053,91.72799688,1159,car,low,3,0,26-11-2016,16:28:00,,11.010491083305931,0.39462036091249575,1.0,1,5.289240721824991,0.20209821666118602
14056,Others-CCCPS202,2937,26.14749053,91.72799688,474,car,low,3,1,27-11-2016,08:02:00,,11.423100946883853,0.16138917262512767,1.0,1,6.8227783452502555,0.2846201893767704
14057,Others-CCCPS202,2937,26.14749053,91.72799688,472,bike,low,3,1,27-11-2016,08:32:00,,11.28820573726607,0.16070820565202587,0.5,1,6.321416411304051,0.257641147453214
14058,Others-CCCPS202,2937,26.14749053,91.72799688,481,truck,average,5,1,27-11-2016,09:02:00,,12.097027337072792,0.163772557030984,1.5,2,9.327545114061968,0.41940546741455825
14059,Others-CCCPS202,2937,26.14749053,91.72799688,506,bike,average,4,1,27-11-2016,09:32:00,,11.428963964483538,0.17228464419475656,0.5,2,6.844569288389513,0.28579279289670767
14060,Others-CCCPS202,2937,26.14749053,91.72799688,539,cycle,low,5,1,27-11-2016,10:01:00,,12.053842548065102,0.18352059925093633,0.3,1,9.167041198501874,0.41076850961302047
14061,Others-CCCPS202,2937,26.14749053,91.72799688,617,car,high,8,1,27-11-2016,10:32:00,,12.929117787978267,0.2100783112019067,1.0,3,12.420156622403814,0.5858235575956536
14062,Others-CCCPS202,2937,26.14749053,91.72799688,708,car,average,8,1,27-11-2016,11:01:00,,13.214848286312979,0.2410623084780388,1.0,2,13.482124616956078,0.6429696572625958
14063,Others-CCCPS202,2937,26.14749053,91.72799688,758,car,average,8,1,27-11-2016,11:31:00,,13.22400925131249,0.25808648280558394,1.0,2,13.516172965611167,0.6448018502624977
14064,Others-CCCPS202,2937,26.14749053,91.72799688,802,car,high,12,1,27-11-2016,12:01:00,,14.577358610690073,0.2730677562138236,1.0,3,18.546135512427647,0.9154717221380145
14065,Others-CCCPS202,2937,26.14749053,91.72799688,841,car,high,13,1,27-11-2016,12:32:00,,14.988090476443094,0.2863466121893088,1.0,3,20.072693224378618,0.997618095288619
14066,Others-CCCPS202,2937,26.14749053,91.72799688,854,bike,high,12,1,27-11-2016,13:08:00,,14.452357243271761,0.29077289751447055,0.5,3,18.08154579502894,0.8904714486543522
14067,Others-CCCPS202,2937,26.14749053,91.72799688,882,cycle,high,11,1,27-11-2016,13:32:00,,14.000089562210963,0.3003064351378958,0.3,3,16.400612870275793,0.8000179124421924
14068,Others-CCCPS202,2937,26.14749053,91.72799688,911,car,average,6,1,27-11-2016,14:02:00,,12.44486917810418,0.310180456247872,1.0,2,10.620360912495745,0.48897383562083585
14069,Others-CCCPS202,2937,26.14749053,91.72799688,936,car,average,6,1,27-11-2016,14:31:00,,12.449449660603936,0.31869254341164455,1.0,2,10.63738508682329,0.48988993212078685
14070,Others-CCCPS202,2937,26.14749053,91.72799688,955,car,low,4,1,27-11-2016,15:01:00,,11.914815743232541,0.3251617296561117,1.0,1,8.650323459312222,0.38296314864650816
14071,Others-CCCPS202,2937,26.14749053,91.72799688,966,truck,low,4,1,27-11-2016,15:32:00,,12.051359926550235,0.3289070480081716,1.5,1,9.157814096016343,0.410271985310047
14072,Others-CCCPS202,2937,26.14749053,91.72799688,949,car,low,3,1,27-11-2016,16:01:00,,11.510130114379196,0.32311882873680625,1.0,1,7.146237657473613,0.3020260228758391
14073,Others-CCCPS202,2937,26.14749053,91.72799688,968,car,low,3,1,27-11-2016,16:32:00,,11.513611281079008,0.3295880149812734,1.0,1,7.159176029962547,0.3027222562158018
14074,Others-CCCPS202,2937,26.14749053,91.72799688,540,car,low,3,0,28-11-2016,08:01:00,,10.897078336611997,0.18386108273748722,1.0,1,4.867722165474975,0.17941566732239975
14075,Others-CCCPS202,2937,26.14749053,91.72799688,679,car,low,2,0,28-11-2016,08:32:00,,10.51895950625723,0.23118828736806266,1.0,1,3.4623765747361253,0.10379190125144624
14076,Others-CCCPS202,2937,26.14749053,91.72799688,836,car,low,3,0,28-11-2016,09:02:00,,10.951311249409097,0.2846441947565543,1.0,1,5.069288389513108,0.19026224988181933
14077,Others-CCCPS202,2937,26.14749053,91.72799688,961,cycle,low,3,0,28-11-2016,09:28:00,,10.785873382482949,0.3272046305754171,0.3,1,4.454409261150834,0.1571746764965898
14078,Others-CCCPS202,2937,26.14749053,91.72799688,1115,car,low,4,0,28-11-2016,10:01:00,,11.406015747159765,0.37963908750425607,1.0,1,6.759278175008512,0.28120314943195324
14079,Others-CCCPS202,2937,26.14749053,91.72799688,1213,car,average,5,0,28-11-2016,10:32:00,,11.558500009576607,0.41300646918624445,1.0,2,7.3260129383724895,0.31170000191532143
14080,Others-CCCPS202,2937,26.14749053,91.72799688,1261,bike,high,8,0,28-11-2016,11:01:00,,12.374467162082947,0.4293496765406878,0.5,3,10.358699353081375,0.4748934324165892
14081,Others-CCCPS202,2937,26.14749053,91.72799688,1304,bike,average,7,0,28-11-2016,11:32:00,,12.247816820964722,0.44399046646237655,0.5,2,9.887980932924753,0.4495633641929446
14082,Others-CCCPS202,2937,26.14749053,91.72799688,1318,car,high,10,0,28-11-2016,12:01:00,,13.326612059307,0.44875723527408923,1.0,3,13.89751447054818,0.6653224118613997
14083,Others-CCCPS202,2937,26.14749053,91.72799688,1335,car,high,9,0,28-11-2016,12:28:00,,12.926140474353428,0.45454545454545453,1.0,3,12.409090909090908,0.5852280948706854
14084,Others-CCCPS202,2937,26.14749053,91.72799688,1351,car,high,8,0,28-11-2016,13:02:00,,12.525485670099865,0.459993190330269,1.0,3,10.919986380660538,0.505097134019973
14085,Others-CCCPS202,2937,26.14749053,91.72799688,1352,car,high,9,0,28-11-2016,13:31:00,,12.92925520245326,0.4603336738168199,1.0,3,12.420667347633639,0.5858510404906521
14086,Others-CCCPS202,2937,26.14749053,91.72799688,1351,car,average,5,0,28-11-2016,14:02:00,,11.583784272975254,0.459993190330269,1.0,2,7.4199863806605375,0.3167568545950508
14087,Others-CCCPS202,2937,26.14749053,91.72799688,1322,car,average,4,0,28-11-2016,14:32:00,,11.174884600222136,0.4501191692202928,1.0,2,5.900238338440586,0.23497692004442675
14088,Others-CCCPS202,2937,26.14749053,91.72799688,1295,car,low,3,0,28-11-2016,15:02:00,,11.035408908104596,0.44092611508341845,1.0,1,5.381852230166837,0.20708178162091936
14089,Others-CCCPS202,2937,26.14749053,91.72799688,1233,car,low,3,0,28-11-2016,15:41:00,,11.024049311505204,0.4198161389172625,1.0,1,5.339632277834525,0.20480986230104092
14090,Others-CCCPS202,2937,26.14749053,91.72799688,1183,car,low,2,0,28-11-2016,16:02:00,,10.61130203345229,0.4027919645897174,1.0,1,3.8055839291794347,0.12226040669045804
14091,Others-CCCPS202,2937,26.14749053,91.72799688,1098,truck,low,2,0,28-11-2016,16:28:00,,10.730257163970924,0.3738508682328907,1.5,1,4.247701736465782,0.14605143279418503
14092,Others-CCCPS202,2937,26.14749053,91.72799688,628,car,low,1,0,29-11-2016,07:55:00,,10.106029008904327,0.21382362955396664,1.0,1,1.9276472591079332,0.0212058017808653
14093,Others-CCCPS202,2937,26.14749053,91.72799688,787,car,low,2,0,29-11-2016,08:28:00,,10.538747190656172,0.2679605039155601,1.0,1,3.5359210078311203,0.10774943813123451
14094,Others-CCCPS202,2937,26.14749053,91.72799688,958,truck,low,3,0,29-11-2016,09:02:00,,11.108192775025703,0.32618318011576436,1.5,1,5.652366360231529,0.22163855500514046
14095,Others-CCCPS202,2937,26.14749053,91.72799688,1088,bike,low,3,0,29-11-2016,09:28:00,,10.862953741988825,0.3704460333673817,0.5,1,4.740892066734763,0.17259074839776492
14096,Others-CCCPS202,2937,26.14749053,91.72799688,1165,car,low,4,0,29-11-2016,10:01:00,,11.415176712159276,0.3966632618318012,1.0,1,6.793326523663603,0.28303534243185524
14097,Others-CCCPS202,2937,26.14749053,91.72799688,1253,car,low,4,0,29-11-2016,10:28:00,,11.431300010558413,0.42662580864828054,1.0,1,6.853251617296561,0.2862600021116826
14098,Others-CCCPS202,2937,26.14749053,91.72799688,1342,car,average,6,0,29-11-2016,11:01:00,,11.985721612328746,0.45692883895131087,1.0,2,8.913857677902621,0.3971443224657494
14099,Others-CCCPS202,2937,26.14749053,91.72799688,1376,cycle,average,6,0,29-11-2016,11:28:00,,11.803610789103491,0.4685052774940415,0.3,2,8.237010554988084,0.36072215782069833
14100,Others-CCCPS202,2937,26.14749053,91.72799688,1381,bike,average,5,0,29-11-2016,11:55:00,,11.454752080957158,0.47020769492679604,0.5,2,6.940415389853593,0.29095041619143175
14101,Others-CCCPS202,2937,26.14749053,91.72799688,1398,cycle,high,9,0,29-11-2016,12:28:00,,12.749343010827888,0.4759959141981614,0.3,3,11.751991828396324,0.5498686021655775
14102,Others-CCCPS202,2937,26.14749053,91.72799688,1396,bike,high,9,0,29-11-2016,13:02:00,,12.802788080635029,0.47531494722505957,0.5,3,11.950629894450119,0.5605576161270055
14103,Others-CCCPS202,2937,26.14749053,91.72799688,1378,bike,high,9,0,29-11-2016,13:28:00,,12.799490133235203,0.46918624446714335,0.5,3,11.938372488934286,0.5598980266470408
14104,Others-CCCPS202,2937,26.14749053,91.72799688,1384,car,average,5,0,29-11-2016,14:01:00,,11.589830509874929,0.4712291453864488,1.0,2,7.4424582907728976,0.31796610197498615
14105,Others-CCCPS202,2937,26.14749053,91.72799688,1337,car,average,6,0,29-11-2016,14:28:00,,11.984805515828796,0.45522642151855636,1.0,2,8.910452843037113,0.3969611031657593
14106,Others-CCCPS202,2937,26.14749053,91.72799688,1326,truck,average,5,0,29-11-2016,14:55:00,,11.7137325614933,0.4514811031664964,1.5,2,7.902962206332992,0.3427465122986601
14107,Others-CCCPS202,2937,26.14749053,91.72799688,1229,cycle,low,3,0,29-11-2016,15:28:00,,10.834976154880323,0.4184542049710589,0.3,1,4.636908409942118,0.16699523097606433
14108,Others-CCCPS202,2937,26.14749053,91.72799688,1173,bike,average,3,0,29-11-2016,16:02:00,,10.609469840452388,0.39938712972420837,0.5,2,3.7987742594484164,0.1218939680904776
14109,Others-CCCPS202,2937,26.14749053,91.72799688,1062,bike,low,2,0,29-11-2016,16:28:00,,10.454603727135673,0.3615934627170582,0.5,1,3.2231869254341166,0.09092074542713498
14110,Others-CCCPS202,2937,26.14749053,91.72799688,612,car,low,2,0,30-11-2016,08:02:00,,10.506683813157888,0.2083758937691522,1.0,1,3.4167517875383044,0.10133676263157762
14111,Others-CCCPS202,2937,26.14749053,91.72799688,739,car,low,2,0,30-11-2016,08:28:00,,10.529952664256644,0.2516172965611168,1.0,1,3.5032345931222335,0.1059905328513286
14112,Others-CCCPS202,2937,26.14749053,91.72799688,930,bike,low,3,0,30-11-2016,09:01:00,,10.834005092590374,0.3166496424923391,0.5,1,4.633299284984679,0.16680101851807475
14113,Others-CCCPS202,2937,26.14749053,91.72799688,1058,bike,low,3,0,30-11-2016,09:28:00,,10.85745716298912,0.3602315287708546,0.5,1,4.720463057541709,0.17149143259782373
14114,Others-CCCPS202,2937,26.14749053,91.72799688,1184,truck,low,3,0,30-11-2016,10:01:00,,11.149600336823486,0.4031324480762683,1.5,1,5.806264896152537,0.22992006736469733
14115,Others-CCCPS202,2937,26.14749053,91.72799688,1260,car,low,4,0,30-11-2016,10:28:00,,11.432582545658345,0.4290091930541369,1.0,1,6.858018386108274,0.28651650913166893
14116,Others-CCCPS202,2937,26.14749053,91.72799688,1284,car,average,5,0,30-11-2016,10:55:00,,11.57150857987591,0.4371807967313585,1.0,2,7.374361593462718,0.31430171597518225
14117,Others-CCCPS202,2937,26.14749053,91.72799688,1320,car,average,7,0,30-11-2016,11:28:00,,12.385277100782368,0.449438202247191,1.0,2,10.398876404494382,0.47705542015647356
14118,Others-CCCPS202,2937,26.14749053,91.72799688,1359,car,high,9,0,30-11-2016,12:01:00,,12.930537737553191,0.4627170582226762,1.0,3,12.425434116445352,0.5861075475106383
14119,Others-CCCPS202,2937,26.14749053,91.72799688,1370,car,high,9,0,30-11-2016,12:28:00,,12.932553149853083,0.4664623765747361,1.0,3,12.432924753149472,0.5865106299706168
14120,Others-CCCPS202,2937,26.14749053,91.72799688,1368,car,high,8,0,30-11-2016,13:01:00,,12.528600398199698,0.46578140960163433,1.0,3,10.931562819203268,0.5057200796399397
14121,Others-CCCPS202,2937,26.14749053,91.72799688,1364,car,high,9,0,30-11-2016,13:28:00,,12.93145383405314,0.46441947565543074,1.0,3,12.428838951310862,0.5862907668106285
14122,Others-CCCPS202,2937,26.14749053,91.72799688,1371,car,average,5,0,30-11-2016,14:01:00,,11.58744865897506,0.466802860061287,1.0,2,7.433605720122575,0.31748973179501166
14123,Others-CCCPS202,2937,26.14749053,91.72799688,1348,car,average,5,0,30-11-2016,14:28:00,,11.583234615075284,0.4589717398706163,1.0,2,7.417943479741233,0.3166469230150567
14124,Others-CCCPS202,2937,26.14749053,91.72799688,1321,car,low,4,0,30-11-2016,15:01:00,,11.443758922957748,0.4497786857337419,1.0,1,6.899557371467484,0.2887517845915493
14125,Others-CCCPS202,2937,26.14749053,91.72799688,1277,car,low,3,0,30-11-2016,15:28:00,,11.032110960704774,0.43479741232550223,1.0,1,5.369594824651005,0.20642219214095467
14126,Others-CCCPS202,2937,26.14749053,91.72799688,1206,truck,low,2,0,30-11-2016,16:01:00,,10.750044848369866,0.41062308478038817,1.5,1,4.3212461695607765,0.15000896967397326
14127,Others-CCCPS202,2937,26.14749053,91.72799688,1130,car,low,2,0,30-11-2016,16:28:00,,10.60159141055281,0.3847463398025196,1.0,1,3.7694926796050394,0.12031828211056196
14308,Others-CCCPS202,2937,26.14749053,91.72799688,597,car,low,2,0,13-12-2016,08:02:00,,10.503935523658035,0.20326864147088866,1.0,1,3.4065372829417773,0.10078710473160703
14309,Others-CCCPS202,2937,26.14749053,91.72799688,701,car,low,2,0,13-12-2016,08:29:00,,10.522990330857017,0.2386789240721825,1.0,1,3.477357848144365,0.10459806617140312
14310,Others-CCCPS202,2937,26.14749053,91.72799688,901,car,low,3,0,13-12-2016,09:02:00,,10.96322050390846,0.306775621382363,1.0,1,5.113551242764726,0.1926441007816919
14311,Others-CCCPS202,2937,26.14749053,91.72799688,1014,car,low,3,0,13-12-2016,09:29:00,,10.983924284807351,0.3452502553626149,1.0,1,5.190500510725229,0.1967848569614703
14312,Others-CCCPS202,2937,26.14749053,91.72799688,1138,car,low,3,0,13-12-2016,09:55:00,,11.006643478006135,0.3874702076949268,1.0,1,5.274940415389853,0.20132869560122718
14313,Others-CCCPS202,2937,26.14749053,91.72799688,1224,car,low,4,0,13-12-2016,10:29:00,,11.425986650858697,0.4167517875383044,1.0,1,6.833503575076609,0.28519733017173954
14314,Others-CCCPS202,2937,26.14749053,91.72799688,1291,bike,average,6,0,13-12-2016,11:02:00,,11.841848657011445,0.43956418113721485,0.5,2,8.379128362274429,0.36836973140228907
14315,Others-CCCPS202,2937,26.14749053,91.72799688,1325,truck,average,6,0,13-12-2016,11:29:00,,12.117135655246717,0.4511406196799455,1.5,2,9.40228123935989,0.42342713104934304
14316,Others-CCCPS202,2937,26.14749053,91.72799688,1346,truck,high,10,0,13-12-2016,12:02:00,,13.466270970724526,0.45829077289751446,1.5,3,14.41658154579503,0.6932541941449052
14317,Others-CCCPS202,2937,26.14749053,91.72799688,1369,car,high,10,0,13-12-2016,12:29:00,,13.335956243606496,0.46612189308818525,1.0,3,13.93224378617637,0.6671912487212996
14318,Others-CCCPS202,2937,26.14749053,91.72799688,1367,car,high,9,0,13-12-2016,13:02:00,,12.932003491953115,0.4654409261150834,1.0,3,12.430881852230167,0.5864006983906227
14319,Others-CCCPS202,2937,26.14749053,91.72799688,1360,car,average,7,0,13-12-2016,13:55:00,,12.392605872781974,0.4630575417092271,1.0,2,10.426115083418454,0.4785211745563951
14320,Others-CCCPS202,2937,26.14749053,91.72799688,1317,bike,average,4,0,13-12-2016,14:29:00,,11.03943973270438,0.4484167517875383,0.5,2,5.396833503575077,0.20788794654087622
14321,Others-CCCPS202,2937,26.14749053,91.72799688,1265,car,average,5,0,13-12-2016,14:56:00,,11.568027413176099,0.4307116104868914,1.0,2,7.3614232209737835,0.3136054826352195
14322,Others-CCCPS202,2937,26.14749053,91.72799688,1218,bike,low,3,0,13-12-2016,15:28:00,,10.886772250987551,0.41470888661899896,0.5,1,4.8294177732379975,0.17735445019751
14323,Others-CCCPS202,2937,26.14749053,91.72799688,1166,bike,low,2,0,13-12-2016,16:02:00,,10.473658534334655,0.3970037453183521,0.5,1,3.2940074906367043,0.09473170686693105
14324,Others-CCCPS202,2937,26.14749053,91.72799688,1104,car,low,1,0,13-12-2016,16:29:00,,10.193241395699658,0.37589376915219613,1.0,1,2.2517875383043924,0.03864827913993199
14325,Others-CCCPS202,2937,26.14749053,91.72799688,661,bike,low,2,0,14-12-2016,08:03:00,,10.381132787839606,0.2250595846101464,0.5,1,2.950119169220293,0.07622655756792122
14326,Others-CCCPS202,2937,26.14749053,91.72799688,835,car,low,2,0,14-12-2016,08:43:00,,10.5475417170557,0.2843037112700034,1.0,1,3.5686074225400066,0.10950834341114035
14327,Others-CCCPS202,2937,26.14749053,91.72799688,976,car,low,2,0,14-12-2016,09:03:00,,10.57337563835432,0.33231188287368063,1.0,1,3.6646237657473613,0.1146751276708639
14328,Others-CCCPS202,2937,26.14749053,91.72799688,1092,bike,low,3,0,14-12-2016,09:29:00,,10.863686619188787,0.3718079673135853,0.5,1,4.7436159346271705,0.17273732383775708
14329,Others-CCCPS202,2937,26.14749053,91.72799688,1224,car,low,4,0,14-12-2016,10:02:00,,11.425986650858697,0.4167517875383044,1.0,1,6.833503575076609,0.28519733017173954
14330,Others-CCCPS202,2937,26.14749053,91.72799688,1282,car,average,5,0,14-12-2016,10:30:00,,11.57114214127593,0.43649982975825674,1.0,2,7.372999659516513,0.3142284282551861
14331,Others-CCCPS202,2937,26.14749053,91.72799688,1293,car,average,6,0,14-12-2016,11:30:00,,11.976743866629228,0.4402451481103167,1.0,2,8.880490296220634,0.3953487733258455
14332,Others-CCCPS202,2937,26.14749053,91.72799688,1281,bike,high,9,0,14-12-2016,12:02:00,,12.781717861136155,0.43615934627170583,0.5,3,11.872318692543411,0.556343572227231
14333,Others-CCCPS202,2937,26.14749053,91.72799688,1279,car,high,9,0,14-12-2016,12:30:00,,12.915880193553978,0.435478379298604,1.0,3,12.370956758597208,0.5831760387107952
14334,Others-CCCPS202,2937,26.14749053,91.72799688,1290,car,high,8,0,14-12-2016,13:03:00,,12.514309292800462,0.43922369765066394,1.0,3,10.878447395301327,0.5028618585600927
14335,Others-CCCPS202,2937,26.14749053,91.72799688,1293,car,high,9,0,14-12-2016,13:29:00,,12.918445263753839,0.4402451481103167,1.0,3,12.380490296220634,0.5836890527507678
14336,Others-CCCPS202,2937,26.14749053,91.72799688,1338,bike,average,5,0,14-12-2016,14:03:00,,11.446873651057581,0.45556690500510727,0.5,2,6.911133810010215,0.289374730211516
14337,Others-CCCPS202,2937,26.14749053,91.72799688,1315,car,average,5,0,14-12-2016,14:30:00,,11.577188378175606,0.4477357848144365,1.0,2,7.395471569628873,0.3154376756351214
14338,Others-CCCPS202,2937,26.14749053,91.72799688,1297,car,average,4,0,14-12-2016,14:56:00,,11.170304117722377,0.4416070820565203,1.0,2,5.88321416411304,0.23406082354447574
14339,Others-CCCPS202,2937,26.14749053,91.72799688,1260,truck,low,3,0,14-12-2016,15:30:00,,11.163525003622741,0.4290091930541369,1.5,1,5.858018386108274,0.2327050007245483
14340,Others-CCCPS202,2937,26.14749053,91.72799688,1229,bike,low,3,0,14-12-2016,15:56:00,,10.888787663287442,0.4184542049710589,0.5,1,4.836908409942118,0.17775753265748845
14341,Others-CCCPS202,2937,26.14749053,91.72799688,1142,cycle,low,3,0,14-12-2016,16:30:00,,10.819036075781174,0.3888321416411304,0.3,1,4.57766428328226,0.1638072151562349
14342,Others-CCCPS202,2937,26.14749053,91.72799688,530,car,low,2,0,15-12-2016,07:57:00,,10.491659830558692,0.1804562478719782,1.0,1,3.3609124957439565,0.0983319661117384
14343,Others-CCCPS202,2937,26.14749053,91.72799688,675,truck,low,2,0,15-12-2016,08:30:00,,10.65275540007507,0.22982635342185903,1.5,1,3.959652706843718,0.1305510800150144
14344,Others-CCCPS202,2937,26.14749053,91.72799688,858,car,average,3,0,15-12-2016,09:03:00,,10.686284531973278,0.29213483146067415,1.0,2,4.084269662921348,0.13725690639465557
14345,Others-CCCPS202,2937,26.14749053,91.72799688,956,bike,low,3,0,15-12-2016,09:30:00,,10.83876879439012,0.3255022131426626,0.5,1,4.651004426285326,0.16775375887802377
14346,Others-CCCPS202,2937,26.14749053,91.72799688,1059,bike,low,3,0,15-12-2016,09:57:00,,10.857640382289109,0.36057201225740554,0.5,1,4.721144024514811,0.1715280764578218
14347,Others-CCCPS202,2937,26.14749053,91.72799688,1147,bike,average,4,0,15-12-2016,10:30:00,,11.008292451706048,0.3905345590738849,0.5,2,5.281069118147769,0.20165849034120953
14348,Others-CCCPS202,2937,26.14749053,91.72799688,1226,car,high,9,0,15-12-2016,11:03:00,,12.906169570654495,0.4174327545114062,1.0,3,12.334865509022812,0.5812339141308991
14349,Others-CCCPS202,2937,26.14749053,91.72799688,1270,bike,average,6,0,15-12-2016,11:26:00,,11.83800105171165,0.4324140279196459,0.5,2,8.364828055839292,0.36760021034233026
14350,Others-CCCPS202,2937,26.14749053,91.72799688,1313,bike,high,10,0,15-12-2016,12:00:00,,13.191167191789246,0.4470548178413347,0.5,3,13.39410963568267,0.6382334383578492
14351,Others-CCCPS202,2937,26.14749053,91.72799688,1323,car,high,10,0,15-12-2016,12:26:00,,13.327528155806949,0.45045965270684374,1.0,3,13.900919305413687,0.6655056311613898
